"","male","union_both","party_close"
"44152",0,1,0.5
"44153",1,0,1
"44154",0,0,0
"44155",1,0,0
"44156",1,1,NA
"44157",1,1,0.5
"44158",1,1,0.5
"44159",1,0,0.5
"44160",0,1,0
"44161",1,0,0
"44162",0,0,NA
"44163",1,0,0.5
"44164",0,0,0.5
"44165",0,0,0.5
"44166",1,0,NA
"44167",1,0,0.5
"44168",0,0,NA
"44169",0,0,1
"44170",1,0,0
"44171",1,0,0.5
"44172",1,0,0.5
"44173",0,0,0.5
"44174",1,0,NA
"44175",0,0,NA
"44176",0,1,NA
"44177",1,0,NA
"44178",1,0,NA
"44179",1,1,0
"44180",0,1,NA
"44181",0,0,0
"44182",1,0,NA
"44183",0,1,0
"44184",0,0,0
"44185",0,1,0.5
"44186",1,1,1
"44187",0,0,0.5
"44188",0,0,0.5
"44189",1,0,NA
"44190",0,0,0.5
"44191",0,1,0.5
"44192",0,1,0
"44193",1,0,1
"44194",0,0,0.5
"44195",1,0,0
"44196",0,1,NA
"44197",1,0,NA
"44198",1,0,0
"44199",0,0,0.5
"44200",1,0,0
"44201",1,1,0.5
"44202",0,1,0
"44203",1,0,0
"44204",0,0,0
"44205",0,1,0.5
"44206",0,0,NA
"44207",1,0,0.5
"44208",1,0,0.5
"44209",1,1,0.5
"44210",0,0,0
"44211",1,0,0.5
"44212",1,0,1
"44213",0,1,0.5
"44214",0,0,0.5
"44215",1,0,0.5
"44216",0,1,NA
"44217",1,0,0
"44218",1,0,NA
"44219",1,0,0
"44220",0,1,0.5
"44221",1,0,0
"44222",1,0,0.5
"44223",0,1,0.5
"44224",0,1,0.5
"44225",0,0,0.5
"44226",1,1,NA
"44227",1,0,0
"44228",1,0,0.5
"44229",1,0,0
"44230",1,1,0.5
"44231",1,1,0
"44232",1,1,0.5
"44233",0,0,NA
"44234",0,1,0
"44235",0,0,NA
"44236",0,0,NA
"44237",1,0,1
"44238",0,1,NA
"44239",0,0,1
"44240",0,0,NA
"44241",1,1,0.5
"44242",0,0,NA
"44243",1,0,0.5
"44244",0,0,NA
"44245",0,0,0
"44246",0,1,0.5
"44247",1,1,0
"44248",1,0,NA
"44249",1,1,0
"44250",1,0,NA
"44251",1,1,0
"44252",0,1,0.5
"44253",1,0,1
"44254",1,0,0.5
"44255",0,1,1
"44256",1,0,NA
"44257",0,1,NA
"44258",1,1,0.5
"44259",0,1,0.5
"44260",0,1,1
"44261",1,1,1
"44262",0,0,0.5
"44263",0,1,1
"44264",1,1,0
"44265",0,0,0.5
"44266",1,1,0
"44267",0,0,NA
"44268",1,1,NA
"44269",0,1,NA
"44270",0,1,1
"44271",1,0,0.5
"44272",0,0,NA
"44273",0,1,NA
"44274",0,1,NA
"44275",0,1,0.5
"44276",0,0,NA
"44277",0,0,NA
"44278",1,0,1
"44279",1,0,0.5
"44280",0,0,0.5
"44281",0,0,0.5
"44282",1,0,NA
"44283",0,0,NA
"44284",1,0,NA
"44285",1,1,0.5
"44286",1,1,0.5
"44287",0,0,0.5
"44288",1,0,0
"44289",0,0,1
"44290",0,0,0.5
"44291",1,0,0
"44292",1,1,NA
"44293",0,0,0.5
"44294",1,0,NA
"44295",1,0,1
"44296",1,0,1
"44297",0,0,NA
"44298",0,0,1
"44299",1,0,0.5
"44300",0,0,NA
"44301",0,0,1
"44302",0,0,1
"44303",1,0,0.5
"44304",0,0,0
"44305",1,0,NA
"44306",0,0,NA
"44307",0,1,NA
"44308",1,0,0.5
"44309",0,0,0.5
"44310",1,0,NA
"44311",0,1,0
"44312",1,0,0
"44313",1,1,0.5
"44314",1,1,0
"44315",0,1,0.5
"44316",1,0,0.5
"44317",0,0,0.5
"44318",0,0,NA
"44319",0,0,1
"44320",1,0,0.5
"44321",1,0,0.5
"44322",1,0,NA
"44323",1,0,NA
"44324",0,1,0.5
"44325",0,0,0
"44326",0,0,0.5
"44327",0,1,0.5
"44328",1,1,0.5
"44329",0,1,0.5
"44330",0,0,1
"44331",0,0,1
"44332",0,0,0.5
"44333",0,1,1
"44334",1,1,NA
"44335",1,0,0.5
"44336",0,0,0.5
"44337",1,1,1
"44338",1,0,0.5
"44339",0,0,NA
"44340",1,0,NA
"44341",0,0,0.5
"44342",0,0,NA
"44343",0,1,NA
"44344",0,0,0.5
"44345",1,0,0.5
"44346",0,0,1
"44347",1,0,1
"44348",0,0,0.5
"44349",0,0,0.5
"44350",0,0,0.5
"44351",0,1,0.5
"44352",1,0,NA
"44353",1,0,NA
"44354",0,1,0.5
"44355",0,1,0.5
"44356",0,0,1
"44357",0,0,1
"44358",1,0,0.5
"44359",0,0,0.5
"44360",0,0,NA
"44361",0,NA,0.5
"44362",0,0,NA
"44363",1,0,NA
"44364",1,0,0.5
"44365",1,0,NA
"44366",0,1,0.5
"44367",1,1,0.5
"44368",0,0,NA
"44369",0,1,0.5
"44370",0,0,NA
"44371",0,0,0
"44372",1,0,0.5
"44373",1,0,0.5
"44374",0,1,NA
"44375",1,1,NA
"44376",0,0,0.5
"44377",0,0,0.5
"44378",1,0,NA
"44379",0,1,NA
"44380",0,1,0.5
"44381",0,0,NA
"44382",0,0,NA
"44383",0,0,NA
"44384",0,1,0.5
"44385",0,0,0.5
"44386",0,1,0
"44387",0,0,NA
"44388",0,0,NA
"44389",0,0,0
"44390",1,1,0.5
"44391",0,0,NA
"44392",1,0,0.5
"44393",0,0,NA
"44394",0,0,0.5
"44395",1,0,NA
"44396",1,1,0.5
"44397",1,0,NA
"44398",0,0,NA
"44399",1,0,NA
"44400",1,1,NA
"44401",1,0,0.5
"44402",0,1,1
"44403",1,1,NA
"44404",0,0,0
"44405",0,0,NA
"44406",1,1,1
"44407",0,0,NA
"44408",0,0,0.5
"44409",0,1,NA
"44410",0,0,0.5
"44411",0,0,NA
"44412",1,0,NA
"44413",0,0,0.5
"44414",0,1,NA
"44415",0,0,NA
"44416",1,1,1
"44417",1,1,1
"44418",1,0,1
"44419",0,1,NA
"44420",0,0,1
"44421",0,0,NA
"44422",0,0,0
"44423",0,1,0.5
"44424",0,0,0.5
"44425",0,1,1
"44426",1,1,1
"44427",1,0,0.5
"44428",0,0,0.5
"44429",1,0,0
"44430",1,0,0.5
"44431",1,0,0.5
"44432",1,1,NA
"44433",1,1,0.5
"44434",1,0,0.5
"44435",1,0,1
"44436",0,1,0
"44437",0,1,NA
"44438",1,0,0.5
"44439",0,0,NA
"44440",0,0,NA
"44441",1,0,1
"44442",0,0,0.5
"44443",0,0,0.5
"44444",1,0,0.5
"44445",0,0,0.5
"44446",0,0,NA
"44447",0,1,1
"44448",0,0,NA
"44449",1,1,0.5
"44450",0,0,0.5
"44451",1,0,0.5
"44452",1,0,0.5
"44453",0,0,0.5
"44454",1,1,NA
"44455",0,0,NA
"44456",0,1,NA
"44457",0,0,0.5
"44458",0,0,1
"44459",1,0,1
"44460",0,1,0
"44461",1,0,NA
"44462",0,0,0.5
"44463",0,1,NA
"44464",1,0,0.5
"44465",0,1,NA
"44466",1,0,0.5
"44467",1,0,0
"44468",1,1,NA
"44469",1,0,0.5
"44470",0,0,0.5
"44471",1,0,1
"44472",0,0,0.5
"44473",0,1,NA
"44474",1,0,0.5
"44475",0,1,1
"44476",0,0,NA
"44477",1,0,0.5
"44478",0,0,0.5
"44479",0,0,0.5
"44480",1,0,NA
"44481",1,1,0.5
"44482",1,0,NA
"44483",1,1,0
"44484",0,1,1
"44485",0,0,0.5
"44486",0,0,NA
"44487",0,0,0.5
"44488",1,0,0
"44489",1,0,1
"44490",1,1,0
"44491",0,1,0.5
"44492",1,0,1
"44493",1,0,0
"44494",1,0,NA
"44495",0,0,NA
"44496",1,1,NA
"44497",0,0,NA
"44498",0,0,NA
"44499",1,0,0.5
"44500",0,1,1
"44501",1,1,0.5
"44502",1,1,0.5
"44503",1,1,NA
"44504",0,0,NA
"44505",0,0,1
"44506",0,0,0.5
"44507",1,0,0.5
"44508",1,0,NA
"44509",0,0,NA
"44510",0,1,NA
"44511",0,1,NA
"44512",0,0,NA
"44513",0,0,1
"44514",1,0,NA
"44515",1,1,NA
"44516",0,0,0.5
"44517",0,1,0.5
"44518",1,0,0
"44519",1,0,NA
"44520",0,0,0.5
"44521",1,0,NA
"44522",1,0,1
"44523",0,0,0
"44524",0,1,0.5
"44525",1,1,0.5
"44526",0,0,0.5
"44527",1,0,0.5
"44528",1,0,0.5
"44529",1,1,0.5
"44530",0,0,0
"44531",1,1,0
"44532",1,1,NA
"44533",0,0,1
"44534",1,0,NA
"44535",1,0,0.5
"44536",1,1,0.5
"44537",1,0,0.5
"44538",1,1,0.5
"44539",1,0,1
"44540",0,0,0.5
"44541",1,1,1
"44542",0,0,0.5
"44543",0,0,NA
"44544",1,0,0
"44545",0,0,0.5
"44546",1,0,NA
"44547",1,1,1
"44548",1,0,1
"44549",1,0,1
"44550",0,1,1
"44551",0,1,NA
"44552",0,0,1
"44553",0,1,0.5
"44554",0,1,0.5
"44555",0,0,NA
"44556",0,0,1
"44557",1,1,0
"44558",0,0,NA
"44559",0,0,1
"44560",0,0,0.5
"44561",1,0,0.5
"44562",1,0,1
"44563",0,0,0
"44564",0,0,0.5
"44565",0,0,1
"44566",0,1,1
"44567",1,1,1
"44568",0,0,1
"44569",0,0,0
"44570",1,0,NA
"44571",0,0,0
"44572",0,0,NA
"44573",1,1,0
"44574",0,0,NA
"44575",0,1,0.5
"44576",0,1,NA
"44577",1,0,0.5
"44578",1,0,0.5
"44579",0,0,1
"44580",1,0,0
"44581",1,0,0.5
"44582",0,1,1
"44583",0,0,1
"44584",0,0,0.5
"44585",1,0,0.5
"44586",1,0,NA
"44587",1,0,0.5
"44588",0,1,1
"44589",0,0,0.5
"44590",1,0,0.5
"44591",1,1,NA
"44592",1,1,0.5
"44593",0,0,0.5
"44594",0,0,1
"44595",0,0,NA
"44596",0,0,1
"44597",1,NA,0.5
"44598",1,0,0.5
"44599",0,1,0.5
"44600",1,1,0.5
"44601",1,1,1
"44602",1,0,1
"44603",1,1,1
"44604",1,0,0
"44605",0,0,0.5
"44606",1,0,0.5
"44607",1,0,0.5
"44608",0,0,0.5
"44609",0,0,1
"44610",1,0,0.5
"44611",1,0,0.5
"44612",0,0,NA
"44613",0,0,0.5
"44614",0,0,NA
"44615",1,1,NA
"44616",0,0,0.5
"44617",1,0,0
"44618",0,0,1
"44619",1,0,1
"44620",1,0,0.5
"44621",1,1,0.5
"44622",1,1,0.5
"44623",1,1,0
"44624",0,0,NA
"44625",0,0,0.5
"44626",1,1,1
"44627",1,0,0
"44628",0,0,NA
"44629",0,0,1
"44630",0,1,NA
"44631",1,1,0
"44632",0,0,1
"44633",1,0,0.5
"44634",1,0,NA
"44635",0,1,0.5
"44636",0,1,NA
"44637",1,1,NA
"44638",0,0,1
"44639",1,1,0.5
"44640",1,1,NA
"44641",0,0,0.5
"44642",0,0,1
"44643",0,0,1
"44644",0,1,0.5
"44645",1,0,0
"44646",1,0,1
"44647",0,1,0
"44648",0,0,1
"44649",0,0,0.5
"44650",1,0,0.5
"44651",1,0,0.5
"44652",0,1,0.5
"44653",1,0,1
"44654",0,0,NA
"44655",1,1,NA
"44656",0,0,NA
"44657",1,0,0
"44658",1,1,0.5
"44659",0,1,NA
"44660",0,0,NA
"44661",0,1,0.5
"44662",0,0,NA
"44663",0,1,NA
"44664",1,0,1
"44665",1,1,0.5
"44666",1,0,0
"44667",1,0,0.5
"44668",1,0,0.5
"44669",0,0,0.5
"44670",0,0,1
"44671",0,1,NA
"44672",1,0,0.5
"44673",1,0,0.5
"44674",0,1,NA
"44675",1,1,NA
"44676",1,0,0
"44677",1,0,1
"44678",0,0,1
"44679",1,0,0.5
"44680",0,1,1
"44681",1,0,NA
"44682",1,1,1
"44683",0,0,0.5
"44684",0,1,0
"44685",0,0,0.5
"44686",1,1,NA
"44687",0,0,NA
"44688",0,1,NA
"44689",1,0,0.5
"44690",1,1,0.5
"44691",1,1,1
"44692",0,1,0.5
"44693",0,0,0
"44694",1,1,0.5
"44695",1,1,NA
"44696",1,0,0.5
"44697",0,1,0.5
"44698",1,0,0.5
"44699",1,1,0.5
"44700",1,0,0.5
"44701",0,0,1
"44702",0,1,NA
"44703",1,0,NA
"44704",0,1,0.5
"44705",0,0,0.5
"44706",1,0,NA
"44707",1,0,0.5
"44708",0,0,1
"44709",1,1,0.5
"44710",0,0,0.5
"44711",0,1,NA
"44712",1,1,0.5
"44713",0,0,1
"44714",0,0,0
"44715",0,1,0.5
"44716",1,0,1
"44717",1,1,0.5
"44718",1,0,NA
"44719",0,0,0.5
"44720",1,1,0.5
"44721",0,1,0.5
"44722",1,1,0.5
"44723",1,NA,0.5
"44724",0,0,NA
"44725",0,0,0.5
"44726",0,0,1
"44727",0,1,1
"44728",0,1,NA
"44729",0,1,NA
"44730",1,0,1
"44731",1,0,NA
"44732",1,1,NA
"44733",1,0,NA
"44734",0,0,0
"44735",1,0,0.5
"44736",0,0,0.5
"44737",0,0,0.5
"44738",1,0,NA
"44739",1,0,NA
"44740",1,1,0.5
"44741",0,0,0
"44742",1,0,0.5
"44743",1,0,0.5
"44744",0,0,1
"44745",1,0,0.5
"44746",1,0,1
"44747",0,0,NA
"44748",0,1,NA
"44749",1,0,0.5
"44750",1,1,0
"44751",1,1,0.5
"44752",0,0,0.5
"44753",0,1,1
"44754",0,1,0.5
"44755",1,1,NA
"44756",1,1,0.5
"44757",1,1,0.5
"44758",0,0,0.5
"44759",1,1,1
"44760",1,0,1
"44761",0,0,NA
"44762",0,0,0.5
"44763",1,1,1
"44764",0,0,0.5
"44765",1,1,NA
"44766",0,1,0
"44767",1,1,0.5
"44768",1,1,1
"44769",0,0,0.5
"44770",1,0,0.5
"44771",0,1,0.5
"44772",1,0,0.5
"44773",0,0,0
"44774",0,1,0
"44775",0,1,NA
"44776",0,0,0.5
"44777",0,0,0.5
"44778",0,1,0
"44779",0,0,1
"44780",0,0,NA
"44781",1,0,NA
"44782",0,0,0.5
"44783",1,0,0.5
"44784",1,0,1
"44785",0,0,1
"44786",1,1,0.5
"44787",0,0,NA
"44788",1,0,1
"44789",1,1,1
"44790",0,0,NA
"44791",0,0,1
"44792",1,0,0.5
"44793",1,1,0.5
"44794",0,1,0.5
"44795",0,1,0
"44796",0,0,0
"44797",1,1,0.5
"44798",1,0,0.5
"44799",1,0,0.5
"44800",0,0,1
"44801",0,0,0.5
"44802",1,0,0.5
"44803",1,0,NA
"44804",0,1,1
"44805",1,1,0.5
"44806",0,0,0
"44807",0,1,0.5
"44808",1,1,NA
"44809",0,0,NA
"44810",0,1,1
"44811",1,0,1
"44812",0,0,NA
"44813",0,0,NA
"44814",1,1,NA
"44815",1,1,0.5
"44816",0,0,0.5
"44817",1,0,0
"44818",0,1,0.5
"44819",0,0,1
"44820",1,0,0.5
"44821",0,0,1
"44822",0,0,NA
"44823",1,1,1
"44824",0,0,0.5
"44825",1,0,0
"44826",0,0,0.5
"44827",1,0,1
"44828",1,0,1
"44829",0,0,0.5
"44830",1,0,0.5
"44831",0,0,0.5
"44832",0,0,0.5
"44833",1,0,0.5
"44834",0,0,NA
"44835",0,1,0.5
"44836",1,0,0.5
"44837",0,0,NA
"44838",0,1,NA
"44839",0,0,0.5
"44840",1,1,1
"44841",0,0,NA
"44842",0,0,0.5
"44843",1,0,0
"44844",1,0,0
"44845",0,1,0.5
"44846",0,1,0.5
"44847",0,0,NA
"44848",0,1,0.5
"44849",1,0,0.5
"44850",1,0,0.5
"44851",0,0,0.5
"44852",0,0,NA
"44853",0,0,0.5
"44854",0,0,0.5
"44855",0,0,0.5
"44856",0,1,0.5
"44857",0,0,0.5
"44858",0,0,NA
"44859",0,0,0.5
"44860",0,0,0.5
"44861",0,0,0.5
"44862",1,0,NA
"44863",1,0,NA
"44864",1,0,1
"44865",1,0,NA
"44866",1,0,NA
"44867",0,0,1
"44868",0,1,0.5
"44869",0,0,NA
"44870",0,0,0.5
"44871",0,1,0.5
"44872",0,0,0
"44873",0,1,0.5
"44874",0,0,1
"44875",1,0,1
"44876",1,0,0.5
"44877",1,1,0.5
"44878",1,0,1
"44879",1,0,1
"44880",0,1,0.5
"44881",0,1,1
"44882",0,0,1
"44883",0,1,NA
"44884",0,0,0.5
"44885",1,0,0.5
"44886",0,0,1
"44887",0,1,0.5
"44888",1,1,NA
"44889",0,0,NA
"44890",1,0,1
"44891",1,0,0.5
"44892",0,0,0.5
"44893",1,1,0
"44894",0,0,0
"44895",1,0,0
"44896",0,0,NA
"44897",0,0,0
"44898",0,0,NA
"44899",0,1,NA
"44900",0,1,0.5
"44901",0,0,NA
"44902",1,0,0.5
"44903",0,0,NA
"44904",0,1,1
"44905",0,1,0.5
"44906",0,0,NA
"44907",0,1,0
"44908",0,0,1
"44909",1,0,1
"44910",0,1,1
"44911",1,0,NA
"44912",1,0,0
"44913",0,0,0.5
"44914",1,0,0
"44915",0,0,0.5
"44916",0,1,0.5
"44917",0,1,NA
"44918",0,0,0.5
"44919",1,0,1
"44920",0,1,1
"44921",1,0,NA
"44922",0,0,0
"44923",0,0,0.5
"44924",1,0,NA
"44925",0,0,1
"44926",0,1,NA
"44927",0,1,NA
"44928",0,0,NA
"44929",1,0,0.5
"44930",0,1,0.5
"44931",1,0,NA
"44932",0,0,0.5
"44933",1,0,0
"44934",0,0,0.5
"44935",0,0,NA
"44936",1,0,0.5
"44937",0,0,0.5
"44938",0,0,0.5
"44939",0,1,NA
"44940",0,1,1
"44941",0,0,0.5
"44942",1,0,0.5
"44943",1,1,NA
"44944",0,0,NA
"44945",1,0,1
"44946",0,1,0.5
"44947",1,0,1
"44948",0,0,NA
"44949",0,0,0
"44950",1,1,1
"44951",0,0,0.5
"44952",0,0,NA
"44953",0,0,0.5
"44954",0,0,0
"44955",0,1,1
"44956",1,1,0.5
"44957",0,0,NA
"44958",1,1,0.5
"44959",1,0,1
"44960",0,1,NA
"44961",0,0,0.5
"44962",1,0,NA
"44963",0,0,0.5
"44964",0,0,0.5
"44965",1,0,0.5
"44966",0,0,0.5
"44967",0,0,NA
"44968",0,0,0.5
"44969",1,0,0
"44970",0,1,0.5
"44971",0,0,0.5
"44972",0,0,1
"44973",1,0,NA
"44974",0,0,NA
"44975",0,1,0.5
"44976",1,0,NA
"44977",1,0,0.5
"44978",0,0,0.5
"44979",0,0,1
"44980",0,0,0
"44981",1,0,0
"44982",1,1,0.5
"44983",0,0,0.5
"44984",0,1,NA
"44985",1,1,0
"44986",1,1,0.5
"44987",0,1,1
"44988",0,1,0.5
"44989",1,0,NA
"44990",1,1,NA
"44991",1,0,0
"44992",1,0,0.5
"44993",1,0,NA
"44994",1,0,NA
"44995",1,0,0.5
"44996",0,0,1
"44997",1,0,NA
"44998",0,0,NA
"44999",0,1,NA
"45000",0,0,NA
"45001",0,0,NA
"45002",0,1,0.5
"45003",0,0,0.5
"45004",1,0,0.5
"45005",1,0,NA
"45006",0,0,NA
"45007",1,1,1
"45008",1,1,0.5
"45009",1,0,1
"45010",1,1,NA
"45011",0,0,0.5
"45012",0,1,1
"45013",0,0,0.5
"45014",0,1,0.5
"45015",1,1,0.5
"45016",1,0,NA
"45017",0,0,NA
"45018",1,0,0.5
"45019",0,0,NA
"45020",0,0,0.5
"45021",0,0,0.5
"45022",1,0,1
"45023",0,0,0.5
"45024",1,0,0.5
"45025",0,1,0.5
"45026",0,0,1
"45027",0,1,NA
"45028",0,0,NA
"45029",0,0,1
"45030",1,1,0
"45031",1,0,1
"45032",0,0,0
"45033",1,0,0.5
"45034",1,1,0
"45035",0,0,0.5
"45036",1,0,0.5
"45037",0,0,0.5
"45038",1,0,0.5
"45039",1,1,NA
"45040",0,1,NA
"45041",0,0,NA
"45042",0,0,0.5
"45043",0,0,0.5
"45044",0,1,0.5
"45045",0,0,1
"45046",0,0,NA
"45047",1,0,1
"45048",1,0,0.5
"45049",0,0,0.5
"45050",0,0,0
"45051",1,0,1
"45052",0,0,0
"45053",1,0,0.5
"45054",1,0,0
"45055",1,1,0.5
"45056",1,0,1
"45057",0,0,0.5
"45058",0,0,0.5
"45059",1,0,0.5
"45060",0,1,0.5
"45061",0,0,NA
"45062",0,0,0.5
"45063",0,0,0.5
"45064",0,1,NA
"45065",0,1,0.5
"45066",1,1,0.5
"45067",0,0,0.5
"45068",0,0,NA
"45069",1,0,NA
"45070",1,1,0.5
"45071",0,0,NA
"45072",0,0,1
"45073",1,0,0.5
"45074",0,1,NA
"45075",1,0,1
"45076",1,1,0.5
"45077",0,0,NA
"45078",0,1,1
"45079",0,0,1
"45080",1,0,NA
"45081",1,0,0.5
"45082",1,0,0.5
"45083",0,0,NA
"45084",0,0,NA
"45085",0,0,0.5
"45086",0,1,0.5
"45087",1,0,0.5
"45088",1,1,NA
"45089",1,1,0
"45090",1,NA,NA
"45091",0,1,NA
"45092",0,1,1
"45093",0,0,NA
"45094",1,0,0
"45095",0,0,0
"45096",0,0,0.5
"45097",1,0,0.5
"45098",1,1,0
"45099",0,0,NA
"45100",1,0,0
"45101",0,0,0
"45102",0,0,0.5
"45103",0,0,0.5
"45104",0,1,0
"45105",1,1,0
"45106",0,1,0.5
"45107",1,0,NA
"45108",0,0,0
"45109",0,1,0
"45110",1,1,0
"45111",0,0,0
"45112",1,0,NA
"45113",0,0,0.5
"45114",1,0,0.5
"45115",1,0,0.5
"45116",1,1,0.5
"45117",1,0,1
"45118",0,0,0.5
"45119",1,0,0.5
"45120",0,1,0
"45121",0,0,NA
"45122",1,0,0.5
"45123",1,0,0
"45124",1,1,0.5
"45125",0,1,0.5
"45126",1,1,0.5
"45127",0,0,NA
"45128",0,1,0
"45129",0,1,NA
"45130",0,0,0.5
"45131",0,0,0.5
"45132",1,0,0.5
"45133",1,1,0.5
"45134",0,0,0.5
"45135",1,0,1
"45136",0,1,0
"45137",1,1,1
"45138",0,0,0.5
"45139",1,0,0.5
"45140",0,0,0
"45141",1,0,0.5
"45142",0,0,0
"45143",0,0,0.5
"45144",0,0,1
"45145",0,0,0.5
"45146",1,0,0.5
"45147",0,1,0.5
"45148",0,0,NA
"45149",0,0,1
"45150",0,1,0.5
"45151",0,0,0
"45152",1,1,0.5
"45153",0,0,1
"45154",0,1,0
"45155",1,1,0.5
"45156",0,0,0.5
"45157",0,0,NA
"45158",0,0,0
"45159",0,0,0.5
"45160",1,0,0.5
"45161",1,1,0
"45162",1,1,0.5
"45163",1,0,0.5
"45164",0,1,0
"45165",0,0,0.5
"45166",1,0,0.5
"45167",1,0,0.5
"45168",0,1,0.5
"45169",0,NA,NA
"45170",0,1,NA
"45171",0,0,0.5
"45172",1,1,0.5
"45173",0,0,0
"45174",0,1,0.5
"45175",1,1,0.5
"45176",1,1,NA
"45177",1,0,1
"45178",1,0,NA
"45179",1,0,0.5
"45180",1,0,0.5
"45181",0,1,NA
"45182",0,1,0.5
"45183",1,0,0
"45184",1,0,0.5
"45185",0,0,1
"45186",0,0,0.5
"45187",1,0,0.5
"45188",0,1,0
"45189",0,0,0.5
"45190",1,0,0.5
"45191",0,0,0.5
"45192",0,0,0.5
"45193",0,1,0
"45194",1,0,NA
"45195",1,1,0.5
"45196",0,0,1
"45197",0,0,0
"45198",0,0,0.5
"45199",1,0,NA
"45200",1,1,NA
"45201",1,0,NA
"45202",0,1,NA
"45203",0,0,0.5
"45204",1,1,NA
"45205",1,0,NA
"45206",0,0,0.5
"45207",0,0,0.5
"45208",0,0,1
"45209",1,0,0.5
"45210",0,0,0
"45211",1,1,0
"45212",1,1,0
"45213",1,0,NA
"45214",0,0,1
"45215",1,1,0
"45216",1,1,0.5
"45217",1,1,0
"45218",1,1,NA
"45219",0,0,NA
"45220",1,0,1
"45221",1,0,NA
"45222",1,1,0.5
"45223",1,0,1
"45224",1,1,NA
"45225",0,1,1
"45226",0,1,0.5
"45227",1,1,0.5
"45228",1,0,1
"45229",1,0,0.5
"45230",1,1,0
"45231",0,1,1
"45232",1,1,NA
"45233",1,0,0
"45234",1,0,NA
"45235",0,0,1
"45236",1,1,1
"45237",0,0,NA
"45238",0,0,NA
"45239",0,1,0.5
"45240",0,0,0.5
"45241",1,1,0.5
"45242",1,0,0.5
"45243",0,1,0.5
"45244",1,0,NA
"45245",1,0,NA
"45246",1,1,0
"45247",0,0,0
"45248",0,0,NA
"45249",1,1,0
"45250",0,1,0
"45251",1,0,NA
"45252",0,1,1
"45253",1,0,0.5
"45254",1,1,0.5
"45255",1,0,NA
"45256",0,1,0.5
"45257",1,0,0
"45258",1,0,0.5
"45259",0,0,NA
"45260",0,0,0
"45261",0,1,0.5
"45262",0,0,0.5
"45263",1,1,0.5
"45264",1,0,0.5
"45265",1,1,0.5
"45266",0,0,NA
"45267",1,0,0.5
"45268",1,1,1
"45269",0,1,NA
"45270",0,0,0.5
"45271",1,0,0
"45272",1,0,0.5
"45273",1,0,1
"45274",0,0,0
"45275",0,0,NA
"45276",0,0,0.5
"45277",1,0,0.5
"45278",1,0,1
"45279",1,1,1
"45280",0,0,0.5
"45281",1,1,0.5
"45282",1,0,NA
"45283",1,1,0
"45284",1,1,0.5
"45285",1,0,0
"45286",1,0,1
"45287",0,0,0.5
"45288",1,1,0.5
"45289",1,0,1
"45290",0,0,0.5
"45291",0,0,1
"45292",1,1,0.5
"45293",0,1,0.5
"45294",0,0,0.5
"45295",1,0,0.5
"45296",1,0,1
"45297",1,1,0.5
"45298",0,1,0.5
"45299",0,1,NA
"45300",1,0,0.5
"45301",1,1,1
"45302",1,1,NA
"45303",0,0,0
"45304",1,0,NA
"45305",1,1,NA
"45306",0,1,0.5
"45307",1,0,NA
"45308",1,0,NA
"45309",1,1,1
"45310",1,0,0.5
"45311",0,0,0.5
"45312",0,1,0
"45313",1,0,1
"45314",0,1,0.5
"45315",1,0,1
"45316",1,1,0.5
"45317",0,0,NA
"45318",1,0,NA
"45319",0,1,0.5
"45320",1,0,0.5
"45321",0,1,0.5
"45322",1,1,0
"45323",0,1,0.5
"45324",0,1,0.5
"45325",0,0,0.5
"45326",0,0,0.5
"45327",1,1,NA
"45328",0,0,1
"45329",0,0,0.5
"45330",1,0,0.5
"45331",0,1,0.5
"45332",0,0,0.5
"45333",0,0,1
"45334",0,0,0.5
"45335",0,0,0
"45336",0,1,1
"45337",1,0,0.5
"45338",1,0,NA
"45339",0,0,1
"45340",1,0,0.5
"45341",0,1,NA
"45342",1,0,NA
"45343",0,0,NA
"45344",1,0,0.5
"45345",0,0,0.5
"45346",1,1,0.5
"45347",1,0,1
"45348",0,0,1
"45349",1,0,1
"45350",1,0,NA
"45351",1,1,1
"45352",1,1,0.5
"45353",0,1,0
"45354",1,0,0.5
"45355",0,0,1
"45356",1,1,NA
"45357",0,0,NA
"45358",0,1,0
"45359",0,0,NA
"45360",0,0,0.5
"45361",1,0,0
"45362",1,1,0.5
"45363",0,0,1
"45364",1,0,1
"45365",1,0,0.5
"45366",0,0,0.5
"45367",0,0,0.5
"45368",1,0,0.5
"45369",0,0,0.5
"45370",0,0,NA
"45371",1,1,0.5
"45372",0,0,0
"45373",0,1,NA
"45374",1,0,0.5
"45375",0,0,NA
"45376",1,1,NA
"45377",1,0,1
"45378",1,0,0.5
"45379",1,0,0.5
"45380",1,0,NA
"45381",1,0,0.5
"45382",1,1,1
"45383",0,1,0.5
"45384",1,1,NA
"45385",0,1,0.5
"45386",1,0,0.5
"45387",1,1,NA
"45388",1,0,1
"45389",0,0,NA
"45390",0,1,1
"45391",1,0,0.5
"45392",1,1,0.5
"45393",0,1,1
"45394",1,0,0.5
"45395",1,0,1
"45396",0,0,1
"45397",0,1,0.5
"45398",1,0,1
"45399",1,0,0.5
"45400",1,0,0.5
"45401",1,0,0.5
"45402",0,0,0.5
"45403",0,1,0.5
"45404",0,0,1
"45405",0,0,NA
"45406",1,1,0.5
"45407",1,NA,0.5
